mid,action,adventure,comedy,crime,drama,fantasy,horror,romance,sci-fi,thriller,split0,split1,split2
tt0396752,0,0,1,0,0,1,0,0,0,0,0,2,0
tt0396857,1,0,0,1,1,0,0,0,0,1,0,2,0
tt0397065,0,0,0,0,0,0,1,0,0,1,1,0,0
tt0397078,0,0,1,0,0,1,0,1,0,0,0,0,1
tt0397101,0,0,0,0,1,0,1,0,0,1,0,2,0
tt0397103,0,1,0,0,1,0,0,0,0,0,0,1,1
tt0397313,0,1,0,0,1,0,0,0,0,0,0,0,0
tt0397401,0,0,1,1,0,0,0,0,0,0,2,0,0
tt0397535,0,0,0,0,1,0,0,1,0,0,0,2,0
tt0397892,0,1,1,0,1,0,0,0,0,0,0,2,0
tt0398017,0,0,0,1,1,0,0,0,0,1,2,0,1
tt0398027,0,0,0,0,1,0,0,1,0,1,0,0,1
tt0398029,1,1,0,1,0,0,0,0,0,0,2,0,0
tt0398165,0,0,1,1,0,0,0,0,0,0,0,0,0
tt0398237,0,0,1,0,0,0,0,0,0,0,0,2,0
tt0398286,0,1,1,0,0,1,0,1,0,0,2,1,0
tt0398373,1,1,1,0,0,1,0,0,0,0,0,0,0
tt0398375,0,0,1,0,1,0,0,1,0,0,2,2,0
tt0398378,1,0,0,0,0,0,1,0,0,1,0,2,0
tt0398563,1,0,0,0,0,1,1,0,0,0,0,2,0
tt0398712,1,0,0,1,1,0,0,0,0,1,2,0,2
tt0398808,0,0,0,0,1,1,0,0,0,0,0,0,1
tt0398842,0,1,0,0,1,0,0,0,0,0,1,2,0
tt0398872,0,1,1,0,0,0,0,0,0,0,0,0,0
tt0398883,0,0,0,1,1,0,0,1,0,0,2,2,1
tt0398913,1,1,0,0,0,0,0,0,0,0,1,1,2
tt0399095,0,0,0,1,1,0,0,0,0,1,0,0,0
tt0399146,0,0,0,0,1,0,0,0,0,1,0,2,2
tt0399201,1,0,0,0,0,0,0,0,1,1,0,2,0
tt0399295,1,0,0,1,1,0,0,0,0,0,0,2,0
tt0399327,1,0,1,1,0,0,0,0,0,0,2,0,0
tt0399412,0,0,0,0,1,0,0,0,0,1,0,2,2
tt0399862,0,1,0,0,1,0,0,0,0,0,0,0,0
tt0399934,0,0,0,0,1,0,1,1,0,0,0,2,1
tt0400420,0,1,0,0,1,0,0,0,0,0,2,0,0
tt0400497,0,1,1,0,0,1,0,1,0,0,1,0,0
tt0400525,0,0,1,1,1,0,0,0,0,1,0,0,0
tt0400717,0,1,1,0,0,1,0,0,0,0,1,0,0
tt0401085,0,0,1,0,1,0,0,0,0,0,0,0,0
tt0401233,1,0,0,0,1,0,0,0,1,1,0,0,0
tt0401244,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0401420,0,0,0,0,1,0,0,0,0,1,0,0,0
tt0401462,1,1,1,0,0,1,0,0,1,0,0,2,0
tt0401711,0,0,1,0,1,0,0,1,0,0,1,0,0
tt0401729,1,1,0,0,0,0,0,0,1,0,2,0,2
tt0401792,0,0,0,1,0,0,0,0,0,1,0,1,1
tt0401815,0,0,0,0,1,1,1,0,0,1,0,0,0
tt0401855,1,0,0,0,0,1,0,0,1,1,0,0,2
tt0401997,0,0,0,1,1,0,0,0,0,1,0,0,0
tt0402022,1,1,0,1,0,0,0,0,1,1,0,0,0
tt0402057,1,1,0,0,1,1,0,0,0,0,0,0,0
tt0402158,1,0,0,1,1,0,0,0,0,1,0,0,0
tt0402249,0,0,0,0,0,0,1,0,0,1,2,0,0
tt0402294,0,0,1,0,0,1,0,0,0,0,0,1,0
tt0402399,0,0,0,0,1,0,0,1,0,0,2,0,0
tt0402743,0,0,0,0,0,0,1,0,1,1,0,0,0
tt0402850,0,0,1,1,1,0,0,0,0,0,0,0,0
tt0402894,0,1,1,0,1,0,0,1,0,0,0,0,2
tt0402901,1,1,0,0,0,0,1,0,1,1,0,0,2
tt0402910,1,0,0,1,1,0,0,0,0,1,0,2,0
tt0403016,1,0,0,0,1,0,0,1,0,0,2,0,0
tt0403267,0,0,0,0,0,0,1,0,0,0,0,0,2
tt0403358,1,0,0,0,0,1,1,0,0,1,0,2,0
tt0403360,0,0,0,1,1,0,0,1,0,0,0,0,0
tt0403455,0,0,1,0,1,0,0,1,0,0,0,0,0
tt0403483,0,1,0,0,0,0,0,0,0,0,0,0,2
tt0403508,0,0,1,0,1,0,0,1,0,0,0,2,0
tt0403537,1,0,0,1,1,0,0,0,0,0,0,0,0
tt0403702,0,0,1,0,1,0,0,1,0,0,0,0,2
tt0403703,1,1,0,0,0,1,0,0,0,1,0,0,1
tt0403935,1,0,0,0,0,0,0,0,0,1,0,0,1
tt0403990,0,0,1,0,0,1,0,0,0,1,0,0,0
tt0404032,0,0,0,0,1,0,1,0,0,1,0,0,0
tt0404163,0,0,0,1,1,0,0,0,0,0,0,2,1
tt0404203,0,0,0,0,1,0,0,1,0,0,0,0,0
tt0404225,1,0,0,0,0,0,0,0,0,0,1,2,2
tt0404254,0,0,1,0,1,0,0,1,0,0,0,0,2
tt0404325,0,0,1,0,0,0,0,0,1,0,0,0,0
tt0404390,1,0,0,1,1,0,0,0,0,1,0,0,0
tt0404978,0,0,1,1,0,0,0,0,0,0,0,0,2
tt0405061,0,0,0,0,0,0,1,0,0,0,2,0,0
tt0405094,0,0,0,0,1,0,0,0,0,1,2,2,1
tt0405159,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0405163,0,0,1,0,0,0,0,0,0,0,0,2,1
tt0405296,0,0,0,1,1,0,0,0,1,1,0,2,0
tt0405325,0,1,1,0,0,0,0,0,1,0,0,0,2
tt0405336,0,0,1,0,1,0,0,0,1,1,2,0,2
tt0405422,0,0,1,0,0,0,0,1,0,0,0,1,0
tt0405469,0,1,1,0,0,0,0,0,0,0,0,0,0
tt0405676,0,0,0,0,1,0,0,0,0,1,0,0,0
tt0405743,0,0,1,0,1,0,0,1,0,0,0,1,0
tt0405861,0,0,0,1,1,0,0,0,0,1,0,1,0
tt0405977,0,0,0,0,0,0,1,0,0,1,0,0,0
tt0406375,1,1,1,0,0,1,0,0,1,0,2,0,0
tt0406650,0,0,1,0,1,0,0,0,0,0,0,2,0
tt0406728,1,1,0,0,0,1,0,0,0,0,1,0,0
tt0406754,0,0,0,1,1,0,1,0,0,1,0,0,0
tt0406759,0,0,0,0,1,0,1,0,0,1,0,2,0
tt0406816,1,1,0,0,1,0,0,1,0,1,2,0,0
tt0406977,0,0,1,1,0,0,0,0,0,1,0,1,1
tt0407121,0,0,1,0,0,1,0,0,0,0,2,1,2
tt0407265,0,1,1,0,1,0,0,0,0,0,0,0,0
tt0407304,0,1,0,0,0,0,0,0,1,1,0,0,0
tt0407708,1,0,1,0,0,0,0,0,0,0,0,0,1
tt0407732,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0407821,0,0,0,0,1,0,1,0,0,1,0,0,0
tt0407887,0,0,0,1,1,0,0,0,0,1,2,1,1
tt0407998,0,0,0,0,1,0,0,1,0,0,0,0,0
tt0408236,0,0,0,0,1,0,0,0,0,1,0,0,0
tt0408253,0,0,0,0,0,1,1,0,0,0,2,0,1
tt0408306,1,0,0,0,1,0,0,0,0,1,0,0,0
tt0408345,1,0,0,1,0,0,0,0,0,1,2,0,0
tt0408524,0,0,1,0,0,0,0,0,0,0,0,0,2
tt0408777,0,0,0,0,1,0,0,1,0,0,0,0,0
tt0408790,0,0,0,0,1,0,0,0,0,1,0,0,0
tt0408839,0,0,1,0,0,0,0,1,0,0,0,0,2
tt0408976,0,0,0,0,0,0,1,0,0,0,0,1,0
tt0408985,0,0,1,0,0,0,0,1,0,0,2,0,0
tt0409011,0,1,1,0,0,0,0,1,0,0,0,0,0
tt0409043,0,0,1,1,0,0,0,0,0,0,0,0,0
tt0409182,1,1,0,0,1,0,0,0,0,1,0,1,0
tt0409184,0,0,1,0,1,0,0,1,0,0,2,2,0
tt0409345,0,0,0,1,1,0,0,0,0,1,0,1,0
tt0409379,0,0,0,1,1,0,0,0,0,1,0,1,0
tt0409459,1,0,0,0,1,0,0,0,1,0,2,0,0
tt0409847,1,0,0,0,0,0,0,0,1,1,1,1,0
tt0410006,0,0,0,1,1,0,0,1,0,0,0,0,2
tt0410097,0,0,0,1,1,0,0,0,0,0,0,0,0
tt0410162,0,1,0,0,1,0,0,0,0,0,0,2,0
tt0410297,0,0,0,0,1,1,0,1,0,0,0,0,0
tt0410377,0,1,0,0,0,1,0,0,0,0,0,0,1
tt0410400,0,0,1,0,1,0,0,1,0,0,0,0,0
tt0410730,0,0,1,0,1,0,1,0,0,0,0,0,0
tt0410764,0,0,0,0,1,1,1,0,0,0,0,0,2
tt0411061,0,0,0,1,1,0,0,0,0,1,0,0,0
tt0411118,0,0,0,1,1,0,0,1,0,1,2,0,0
tt0411267,0,0,0,0,1,0,1,0,0,1,0,0,2
tt0411477,1,1,0,0,0,1,1,0,1,0,2,2,0
tt0411705,0,0,0,0,1,0,0,1,0,0,0,0,0
tt0411805,1,0,1,0,0,0,1,0,1,0,2,0,0
tt0411806,0,0,1,0,0,0,1,0,1,0,0,0,0
tt0411951,1,0,0,1,1,0,0,0,1,1,2,0,0
tt0412019,0,0,1,0,1,0,0,1,0,0,0,1,0
tt0412536,0,0,0,0,1,0,0,1,0,0,0,0,0
tt0412689,0,1,1,0,1,0,0,1,0,0,0,1,0
tt0412922,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0413015,0,0,1,0,1,0,0,0,0,0,0,0,2
tt0413099,0,0,1,0,0,1,0,0,0,0,0,0,0
tt0413267,0,1,1,0,0,1,0,0,0,0,2,0,1
tt0413300,1,0,0,0,0,0,0,0,1,0,0,0,0
tt0413879,0,0,1,0,0,0,0,1,0,0,0,0,2
tt0413893,0,0,1,0,0,1,0,0,0,0,0,0,1
tt0413895,0,0,1,0,0,1,0,0,0,0,0,2,0
tt0414036,0,0,0,0,0,1,0,0,1,0,0,0,2
tt0414055,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0414387,0,0,0,0,1,0,0,1,0,0,0,0,0
tt0414851,0,1,1,1,0,0,0,0,0,0,0,0,2
tt0414852,1,0,0,1,0,0,0,0,1,1,2,0,0
tt0414853,0,1,1,0,1,0,0,0,0,0,0,0,0
tt0414931,1,0,0,1,1,0,0,0,0,0,0,2,0
tt0414982,0,0,0,0,0,0,1,0,0,1,0,0,0
tt0414993,0,0,0,0,1,0,0,1,1,0,1,2,0
tt0415127,0,0,0,1,1,0,0,0,0,0,1,0,0
tt0415141,0,0,1,0,1,0,0,0,0,0,0,2,1
tt0415160,1,1,0,0,0,1,1,0,1,1,0,0,0
tt0415167,0,0,0,0,0,0,1,0,0,1,0,0,0
tt0415219,0,0,1,0,0,1,0,1,0,0,0,0,0
tt0415306,0,0,1,0,0,0,0,0,0,0,0,2,0
tt0415345,1,1,0,0,1,0,1,0,0,1,0,0,0
tt0415679,0,0,1,0,0,1,1,0,0,0,0,0,0
tt0415768,1,0,0,1,1,0,0,0,0,1,0,0,2
tt0415778,1,0,0,1,1,0,0,0,0,1,0,0,0
tt0415908,0,1,0,0,0,0,1,0,1,1,0,2,0
tt0415940,1,1,0,1,0,0,0,0,0,1,2,1,0
tt0415949,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0415965,0,0,1,0,1,0,0,0,0,0,2,2,1
tt0416044,1,0,0,0,1,0,0,0,0,0,0,0,0
tt0416120,1,0,0,1,1,0,0,0,0,0,0,0,0
tt0416236,1,1,0,0,1,1,0,0,0,0,0,1,0
tt0416315,0,0,0,0,0,0,1,0,0,1,2,0,2
tt0416316,1,1,0,0,0,1,0,0,0,0,0,2,2
tt0416320,0,0,0,0,1,0,0,1,0,1,2,0,2
tt0416449,1,0,0,0,1,0,0,0,0,0,0,0,0
tt0416496,1,0,1,1,0,0,0,0,0,0,2,0,0
tt0416499,1,0,0,0,1,0,0,0,0,0,1,2,2
tt0416508,0,0,0,0,1,0,0,1,0,0,0,0,0
tt0416712,1,0,0,0,0,0,0,0,0,1,1,2,0
tt0416853,0,0,0,0,0,0,1,0,0,1,0,0,0
tt0416891,0,0,1,0,0,0,0,0,0,0,0,2,2
tt0416979,0,1,1,0,0,0,0,0,0,0,1,0,1
tt0417001,0,0,1,0,0,0,0,1,0,0,2,0,0
tt0417056,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0417072,1,0,0,0,0,0,1,0,0,0,0,0,0
tt0417148,1,0,0,1,0,0,0,0,0,1,0,2,2
tt0417217,0,0,0,1,1,0,0,0,0,0,0,2,0
tt0417225,0,0,0,1,1,0,0,1,0,0,0,0,0
tt0417397,1,0,0,0,1,0,0,0,0,0,0,0,2
tt0417433,0,0,0,0,1,0,0,1,0,0,1,0,0
tt0417658,0,0,1,0,1,0,0,1,0,0,0,2,2
tt0417741,1,1,0,0,0,1,0,0,0,0,0,0,0
tt0417745,0,0,0,0,0,0,1,0,1,1,2,0,0
tt0417791,0,0,1,0,1,0,0,0,0,0,0,0,2
tt0417976,1,0,0,0,1,1,0,0,0,0,0,1,0
tt0418004,0,0,0,0,1,1,0,0,0,0,0,0,0
tt0418091,0,1,0,0,1,0,0,0,0,0,0,0,0
tt0418110,0,0,0,1,1,0,0,0,0,0,0,0,2
tt0418279,1,1,0,0,0,0,0,0,1,0,0,2,0
tt0418455,0,0,1,1,1,0,0,0,0,0,0,0,0
tt0418627,0,0,0,0,0,0,1,0,0,0,0,2,2
tt0418647,0,0,0,0,1,0,0,0,0,0,1,0,0
tt0418689,1,1,0,0,1,0,0,0,0,0,0,2,0
tt0418758,0,1,0,0,1,0,0,0,0,0,2,0,0
tt0418763,1,0,0,0,1,0,0,0,0,0,1,0,0
tt0418773,0,0,1,0,1,0,0,0,0,0,2,0,2
tt0418778,0,0,0,0,1,0,1,0,1,0,0,2,0
tt0418819,0,0,0,0,0,0,1,0,1,1,1,0,0
tt0418879,0,0,0,0,1,0,1,0,0,1,0,1,0
tt0419058,0,0,1,1,0,0,0,0,0,0,0,0,2
tt0419073,1,0,0,0,1,0,0,0,0,1,0,0,0
tt0419160,0,0,0,0,0,0,1,0,0,1,0,0,1
tt0419280,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0419294,0,1,0,1,1,0,0,0,0,0,2,0,0
tt0419449,0,0,0,0,1,0,0,1,0,0,0,1,0
tt0419704,0,1,1,0,0,0,0,0,0,0,0,2,0
tt0419706,1,1,0,0,0,1,1,0,1,0,2,0,0
tt0419749,0,0,1,1,1,0,0,0,0,0,0,1,2
tt0419843,0,0,1,0,1,0,0,1,0,0,2,0,0
tt0419881,0,0,0,1,1,0,0,0,0,0,0,2,1
tt0419887,0,0,0,0,1,0,0,0,0,0,1,2,2
tt0419946,1,0,1,0,1,0,0,0,0,1,0,0,0
tt0419984,0,0,1,0,0,0,0,1,0,0,1,0,0
tt0420076,1,1,0,0,0,1,0,0,1,0,0,0,0
tt0420087,0,0,1,0,1,0,0,1,0,0,0,0,2
tt0420223,0,0,1,0,1,1,0,1,0,0,0,0,2
tt0420238,0,1,1,0,0,1,0,0,0,0,0,0,0
tt0420251,0,0,0,0,0,0,1,0,0,0,0,2,0
tt0420291,0,0,0,0,1,0,0,0,0,1,0,2,0
tt0420293,0,0,0,0,1,0,0,0,0,1,0,0,0
tt0420294,0,0,0,0,0,0,1,0,0,1,0,0,2
tt0420332,0,0,0,0,1,0,0,1,0,0,2,0,0
tt0420509,0,0,0,1,1,0,0,0,0,1,0,0,0
tt0420609,0,0,0,1,1,0,0,0,0,0,2,2,0
tt0420740,0,0,0,0,1,0,0,0,0,1,0,2,0
tt0420757,0,0,1,0,1,0,0,0,0,0,0,0,0
tt0421051,0,0,1,1,0,1,0,0,0,0,0,1,2
tt0421054,1,0,0,1,1,0,0,0,0,1,0,0,0
tt0421073,1,0,0,1,1,0,0,0,0,1,1,1,0
tt0421206,0,0,0,1,1,0,0,0,0,0,2,0,1
tt0421229,0,0,1,0,1,0,0,0,0,0,0,0,0
tt0421238,0,0,0,1,1,0,0,0,0,0,0,0,1
tt0421239,1,0,0,0,0,0,0,0,0,1,0,0,0
tt0421715,0,0,0,0,1,1,0,1,0,0,0,0,2
tt0421729,0,0,1,1,0,0,0,0,0,0,0,0,0
tt0421974,1,1,0,0,0,0,0,0,0,0,1,1,0
tt0421994,0,0,1,0,1,0,0,1,0,0,2,0,0
tt0422015,0,0,1,1,1,0,0,0,0,1,1,0,0
tt0422091,1,0,0,0,0,0,0,0,0,1,0,2,0
tt0422093,0,0,1,0,1,0,0,1,0,0,0,2,1
tt0422272,0,0,0,0,0,0,1,0,0,1,0,2,0
tt0422295,0,0,0,0,1,0,0,1,0,1,0,2,0
tt0422320,1,0,0,0,0,0,0,1,0,0,2,2,0
tt0422370,0,0,0,0,0,0,1,0,1,0,0,2,2
tt0422401,0,0,1,0,0,0,1,0,0,1,1,0,2
tt0422720,0,0,0,0,1,0,0,1,0,0,2,0,0
tt0422774,0,0,1,0,0,1,0,0,0,0,1,0,0
tt0422779,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0423034,0,0,0,0,0,1,1,0,0,0,0,0,1
tt0423294,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0423409,0,0,1,0,0,0,0,0,0,0,2,0,2
tt0423866,0,0,0,1,1,0,0,1,0,0,0,2,2
tt0423977,0,0,1,0,1,0,0,1,0,0,0,1,0
tt0424095,0,1,1,0,0,1,0,0,0,0,2,0,0
tt0424136,0,0,0,0,1,0,0,0,0,1,0,0,2
tt0424205,0,0,0,0,1,0,0,1,0,0,2,0,2
tt0424237,0,0,0,1,1,0,0,1,0,0,0,0,2
tt0424345,0,0,1,0,0,0,0,0,0,0,2,0,2
tt0424774,1,1,1,0,0,1,0,0,1,0,1,1,0
tt0424789,0,0,0,0,1,0,0,1,1,0,0,1,2
tt0424823,0,0,1,1,0,0,0,0,0,0,2,0,0
tt0424880,0,0,0,0,1,0,0,1,0,0,0,0,0
tt0424938,0,0,0,1,1,0,0,0,0,1,0,0,0
tt0424993,0,0,1,0,0,0,0,1,0,0,2,2,0
tt0425061,1,1,1,0,0,0,0,0,0,0,0,0,2
tt0425112,1,0,1,0,0,0,0,0,0,1,0,2,0
tt0425123,0,0,1,0,1,1,0,1,0,0,0,2,1
tt0425196,0,0,0,1,0,0,1,0,0,1,0,0,0
tt0425210,0,0,0,1,1,0,0,0,0,1,2,0,0
tt0425253,0,0,1,1,1,0,0,0,0,0,0,1,0
tt0425308,0,0,1,1,1,0,0,0,0,0,0,2,2
tt0425326,0,0,1,0,1,0,0,1,0,0,0,0,0
tt0425333,0,0,1,0,1,0,0,0,0,0,2,2,0
tt0425379,0,0,0,1,1,0,0,0,0,1,0,0,0
tt0425413,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0425430,0,0,0,0,0,0,1,0,0,1,0,0,2
tt0425601,0,0,1,1,0,0,0,0,0,0,1,0,1
tt0425637,1,1,0,0,1,0,0,0,0,0,0,0,0
tt0425661,0,1,0,0,0,1,0,0,0,0,0,2,1
tt0426396,0,0,0,0,0,0,1,0,1,1,0,1,0
tt0426459,1,0,1,0,0,0,1,0,0,1,2,0,0
tt0426462,0,0,1,1,1,0,0,0,0,0,2,1,1
tt0426501,1,0,0,1,1,0,0,0,0,1,2,2,0
tt0426592,1,0,1,0,0,0,0,0,0,0,2,0,1
tt0426615,0,0,1,1,1,0,0,1,0,0,2,0,2
tt0426883,0,0,0,1,1,0,0,0,0,1,2,0,0
tt0427152,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0427229,0,0,1,0,0,0,0,1,0,0,0,0,2
tt0427309,0,0,0,0,1,0,0,1,0,0,1,0,1
tt0427327,0,0,1,0,1,0,0,1,0,0,0,2,1
tt0427392,0,0,0,0,0,0,0,0,1,1,1,2,2
tt0427470,0,0,0,1,1,0,0,0,0,1,0,0,0
tt0427848,1,0,0,0,0,0,1,0,0,0,0,0,0
tt0427944,0,0,1,0,1,0,0,0,0,0,0,0,0
tt0427954,1,0,0,1,1,0,0,0,0,1,0,0,0
tt0427969,0,0,0,1,1,0,0,1,0,1,2,0,0
tt0428038,0,0,0,0,1,0,0,1,0,0,0,2,0
tt0428212,0,0,0,0,0,0,1,0,0,1,0,1,0
tt0428390,0,0,0,0,0,0,1,0,1,1,0,0,0
tt0428446,0,1,1,0,0,0,0,1,0,0,0,2,0
tt0428541,0,0,0,0,1,0,0,0,0,1,0,0,0
tt0428579,0,0,1,0,1,0,0,1,0,0,0,0,0
tt0428646,0,1,1,0,0,1,1,0,0,0,0,0,1
tt0428725,1,0,0,1,1,0,0,0,0,1,1,2,0
tt0429078,1,1,0,0,0,1,0,0,0,0,0,2,0
tt0429173,0,0,0,1,1,0,0,1,0,1,0,2,2
tt0429277,0,0,0,1,1,0,0,0,0,1,2,0,0
tt0429493,1,1,0,0,0,0,0,0,0,1,0,0,2
tt0429573,0,0,0,0,1,0,1,0,0,1,0,0,2
tt0429589,0,1,1,0,0,1,0,0,0,0,0,0,2
tt0429591,0,0,1,0,0,1,0,1,0,0,2,0,0
tt0429715,0,0,0,1,1,0,0,0,0,1,0,0,0
tt0430105,1,0,0,1,1,0,0,0,0,1,0,0,0
tt0430239,0,0,0,0,0,0,1,0,0,0,2,0,1
tt0430257,0,1,0,1,1,0,0,0,0,1,1,0,0
tt0430304,0,0,1,1,0,0,0,0,0,0,0,2,0
tt0430308,0,0,0,1,1,0,0,0,0,0,0,0,0
tt0430357,1,0,0,1,0,0,0,0,0,1,0,0,2
tt0430377,0,0,0,0,1,0,0,0,0,0,0,2,0
tt0430381,1,0,0,1,1,0,0,0,0,1,0,0,2
tt0430454,0,1,1,0,0,0,0,0,0,0,0,0,2
tt0430576,0,0,0,0,1,0,0,1,0,0,2,1,1
tt0430582,0,0,1,0,0,1,1,0,0,0,1,0,0
tt0430651,0,0,0,0,0,1,0,1,0,1,1,0,2
tt0430674,0,1,0,0,1,1,0,0,0,0,0,2,1
tt0430770,0,0,1,0,1,0,0,0,0,0,0,0,2
tt0430772,0,0,0,1,1,0,0,0,0,0,0,0,0
tt0430779,0,1,1,0,0,0,0,0,0,0,2,0,0
tt0430912,0,0,0,0,1,0,0,0,0,1,0,0,0
tt0430919,0,0,1,0,0,0,0,1,0,0,0,2,0
tt0430922,0,0,1,0,0,0,0,0,0,0,0,0,2
tt0431021,0,0,0,0,0,0,1,0,0,1,0,2,1
tt0431197,1,0,0,0,1,0,0,0,0,1,0,1,0
tt0431213,0,1,1,0,1,0,0,0,0,0,0,1,0
tt0431265,0,0,0,0,0,1,1,0,0,1,0,0,2
tt0431308,0,0,1,0,1,0,0,1,0,0,0,0,0
tt0431641,1,0,0,0,0,0,0,0,0,0,2,0,2
tt0431979,0,0,0,1,1,0,0,0,0,0,0,0,0
tt0432021,1,0,0,0,0,0,1,0,1,1,0,2,0
tt0432028,0,1,1,0,0,0,0,0,0,0,0,0,0
tt0432047,1,0,0,1,1,0,0,0,0,0,0,2,0
tt0432267,1,0,0,1,1,0,0,0,0,1,1,2,0
tt0432283,0,1,1,1,1,0,0,0,0,0,0,0,1
tt0432289,0,0,0,0,1,0,0,0,0,1,0,0,0
tt0432291,0,0,0,0,0,0,1,0,0,0,0,0,2
tt0432348,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0433035,1,0,0,0,1,0,0,0,1,0,1,2,1
tt0433116,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0433362,1,0,0,0,0,1,1,0,1,1,0,0,0
tt0433383,0,0,0,0,1,0,0,0,0,0,0,2,0
tt0433386,0,0,0,0,0,0,1,0,0,1,0,0,0
tt0433387,1,0,0,1,1,0,0,0,0,1,0,0,0
tt0433400,0,0,1,0,0,0,0,1,0,0,2,0,2
tt0433412,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0433442,0,0,0,0,0,0,1,0,0,1,0,2,0
tt0433963,0,0,0,0,0,0,1,0,0,1,0,0,0
tt0434008,0,0,0,1,1,0,0,0,0,1,2,0,2
tt0434124,0,0,1,0,1,0,0,0,0,0,2,2,0
tt0434139,0,0,1,0,1,0,0,1,0,0,0,0,0
tt0434179,0,0,0,0,1,1,1,0,0,0,0,0,0
tt0434215,0,1,0,0,1,0,0,0,0,0,0,0,0
tt0434409,1,0,0,0,1,0,0,0,1,1,2,0,0
tt0434541,0,0,0,1,1,1,0,0,0,1,0,0,0
tt0435026,1,0,1,0,0,0,0,0,0,0,2,0,0
tt0435286,1,1,0,0,1,1,0,0,1,0,1,0,0
tt0435528,0,0,0,1,1,0,1,0,0,1,0,0,2
tt0435625,0,1,0,0,0,0,1,0,0,1,1,0,0
tt0435631,0,0,0,0,0,0,1,0,0,0,0,2,0
tt0435651,0,0,0,0,1,0,0,1,1,0,0,0,1
tt0435653,0,0,0,0,0,0,1,0,0,0,2,0,0
tt0435670,0,0,0,1,1,1,0,0,0,1,1,0,2
tt0435679,0,0,0,0,1,0,0,1,0,0,0,2,2
tt0435680,0,0,0,1,1,0,0,1,0,0,0,0,0
tt0435687,0,0,1,0,0,1,1,0,0,0,0,2,0
tt0435696,1,0,0,0,1,0,0,0,0,1,0,0,0
tt0435705,1,0,0,0,0,0,0,0,1,1,1,1,1
tt0435716,1,0,0,0,1,0,0,1,0,1,0,0,1
tt0435761,0,1,1,0,0,1,0,0,0,0,0,0,1
tt0436331,0,0,1,0,1,0,0,1,0,0,0,0,2
tt0436339,1,1,1,0,0,1,0,0,1,0,0,2,0
tt0436364,0,0,0,0,1,0,0,1,0,0,0,0,2
tt0436374,0,0,0,0,1,0,1,0,0,1,0,0,2
tt0436451,1,0,1,0,0,0,0,0,0,0,2,1,2
tt0436697,0,0,0,0,1,0,0,0,0,0,0,0,2
tt0436889,0,0,0,0,1,0,0,1,0,0,0,2,0
tt0437086,1,1,0,0,0,0,0,0,1,1,2,1,0
tt0437179,1,0,0,0,0,0,1,0,0,1,0,0,0
tt0437182,1,0,0,1,1,0,0,0,0,1,0,2,2
tt0437405,0,0,1,0,1,0,0,0,0,0,1,0,2
tt0437459,1,0,0,1,1,0,0,0,0,1,0,0,2
tt0437777,0,0,1,0,1,0,0,1,0,0,0,0,2
tt0437863,0,0,1,0,0,0,0,0,0,0,1,2,2
tt0437954,0,1,1,0,0,0,0,1,0,0,2,0,0
tt0438052,1,0,0,0,0,0,0,0,1,0,0,0,0
tt0438097,0,1,1,0,0,0,0,0,0,0,1,0,0
tt0438488,1,0,0,0,0,0,0,0,1,0,1,0,0
tt0439123,0,1,0,0,0,1,0,0,0,0,0,2,0
tt0439289,0,0,1,0,1,0,0,0,0,0,2,0,0
tt0439533,1,1,1,0,0,0,0,0,1,0,0,0,0
tt0439544,0,0,0,1,1,0,0,0,0,1,0,0,0
tt0439581,0,0,0,0,1,0,0,0,1,0,2,0,0
tt0439615,1,0,0,0,0,0,1,0,1,0,0,0,1
tt0439630,1,0,1,0,1,0,0,1,0,0,0,0,0
tt0439654,1,0,1,0,1,0,0,0,0,0,1,0,1
tt0439815,0,0,1,0,0,0,1,0,1,0,2,0,0
tt0439884,1,0,0,1,1,0,0,0,0,0,0,0,0
tt0440803,0,0,0,0,0,0,1,0,0,1,0,0,0
tt0440963,1,0,0,0,0,0,0,0,0,1,0,0,0
tt0441048,1,0,0,0,0,0,0,0,0,1,2,1,0
tt0441263,1,1,1,0,0,1,0,1,0,0,0,0,0
tt0441641,0,1,1,0,0,0,0,1,0,0,0,2,0
tt0441773,1,1,1,0,0,0,0,0,0,0,0,0,0
tt0441774,0,0,0,1,1,0,0,1,0,1,2,2,0
tt0441782,0,0,0,0,1,0,0,0,0,1,2,0,2
tt0441796,0,0,0,0,0,1,1,0,1,1,0,0,0
tt0441881,1,0,0,0,1,0,0,0,0,0,1,1,0
tt0441909,0,0,1,0,1,0,0,0,0,0,0,2,0
